"routeid","vehicleid","new_datetime","datetime","lonS","latS","lonF","latF","dist","time","speed"
"712988","38687","1500478378","2017-07-19 18:32:58","23.9669857025146","49.8435516357422","23.9683074951172","49.8417778015137","284.646177555","60","17.0787706533"
"712988","38687","1500478438","2017-07-19 18:33:58","23.9683074951172","49.8417778015137","23.9685935974121","49.8418159484863","7.35335493339","60","0.4412012960034"
"712988","38687","1500478498","2017-07-19 18:34:58","23.9685935974121","49.8418159484863","23.973539352417","49.8421173095703","412.25097860489","60","24.7350587162934"
"712988","38687","1500478558","2017-07-19 18:35:58","23.973539352417","49.8421173095703","23.9742584228516","49.8422927856445","144.647454162","60","8.67884724972"
"712988","38687","1500478618","2017-07-19 18:36:58","23.9742584228516","49.8422927856445","23.9790191650391","49.8421859741211","418.78546313424","60","25.1271277880544"
"712988","38687","1500478737","2017-07-19 18:38:57","23.97829246521","49.8409538269043","23.9768142700195","49.8367767333984","545.892566506","60","32.75355399036"
"712988","38687","1500478797","2017-07-19 18:39:57","23.9768142700195","49.8367767333984","23.977689743042","49.8336944580078","405.91592316856","60","24.3549553901136"
"712988","38687","1500478857","2017-07-19 18:40:57","23.977689743042","49.8336944580078","23.9723091125488","49.8314170837402","591.7227448664","61","34.9213423199843"
"712988","38687","1500478977","2017-07-19 18:42:57","23.970531463623","49.8310966491699","23.970531463623","49.8310966491699","23.9967096827","60","1.439802580962"
"712988","38687","1500479037","2017-07-19 18:43:57","23.970531463623","49.8310966491699","23.9683380126953","49.8306159973145","23.9967096827","60","1.439802580962"
"712988","38687","1500479097","2017-07-19 18:44:57","23.9683380126953","49.8306159973145","23.9675807952881","49.8256797790527","529.8158965769","61","31.2678234045384"
"712988","38687","1500479158","2017-07-19 18:45:58","23.9675807952881","49.8256797790527","23.9674739837646","49.8236465454102","361.6417240208","60","21.698503441248"
"712988","38687","1500479277","2017-07-19 18:47:57","23.967658996582","49.8220710754395","23.9684181213379","49.8211975097656","148.0982051816","60","8.885892310896"
"712988","38687","1500479337","2017-07-19 18:48:57","23.9684181213379","49.8211975097656","23.9692153930664","49.8202819824219","136.9622237565","60","8.21773342539"
"712988","38687","1500479397","2017-07-19 18:49:57","23.9692153930664","49.8202819824219","23.9714374542236","49.8175964355469","364.5319490411","61","21.5133609270157"
"712988","38687","1500479517","2017-07-19 18:51:57","23.9714374542236","49.8175964355469","23.9751453399658","49.8144416809082","471.5572432212","60","28.293434593272"
"712988","38687","1500479577","2017-07-19 18:52:57","23.9751453399658","49.8144416809082","23.9754867553711","49.8142509460449","75.5412336235","60","4.53247401741"
"712988","38687","1500479637","2017-07-19 18:53:57","23.9754867553711","49.8142509460449","23.9756393432617","49.8141670227051","53.7481338369","60","3.224888030214"
"712988","38687","1500479697","2017-07-19 18:54:57","23.9756393432617","49.8141670227051","23.979772567749","49.8125381469727","413.0160418788","60","24.780962512728"
"712988","38687","1500479757","2017-07-19 18:55:57","23.979772567749","49.8125381469727","23.9808750152588","49.8123512268066","150.6175871566","61","8.88890678301246"
"712988","38687","1500479877","2017-07-19 18:57:57","23.9837379455566","49.8117218017578","23.9884128570557","49.8115730285645","412.714658347","60","24.76287950082"
"712988","38687","1500479937","2017-07-19 18:58:57","23.9884128570557","49.8115730285645","23.9915390014648","49.8112335205078","190.1354347507","60","11.408126085042"
"712988","38687","1500479997","2017-07-19 18:59:57","23.9915390014648","49.8112335205078","23.9942417144775","49.8109855651855","458.7978248477","60","27.527869490862"
"712988","38687","1500480057","2017-07-19 19:00:57","23.9942417144775","49.8109855651855","23.997932434082","49.8105697631836","106.42738026688","60","6.3856428160128"
"712988","38687","1500480117","2017-07-19 19:01:57","23.997932434082","49.8105697631836","23.9999408721924","49.8101425170898","164.64105009299","61","9.71652098909449"
"712988","38687","1500480237","2017-07-19 19:03:57","24.0040378570557","49.8100967407227","24.0084476470947","49.809700012207","493.8222019075","60","29.62933211445"
"712988","38687","1500480297","2017-07-19 19:04:57","24.0084476470947","49.809700012207","24.0173149108887","49.8082313537598","807.84251441909","60","48.4705508651454"
"712988","38687","1500480357","2017-07-19 19:05:57","24.0173149108887","49.8082313537598","24.0193405151367","49.8083801269531","0","61","0"
"712988","38687","1500480477","2017-07-19 19:07:57","24.0199718475342","49.8144721984863","24.0219821929932","49.8146209716797","42.2306050247","60","2.533836301482"
"712988","38687","1500480537","2017-07-19 19:08:57","24.0219821929932","49.8146209716797","24.0320129394531","49.8151016235352","0","61","0"
"712988","38687","1500480598","2017-07-19 19:09:58","24.0320129394531","49.8151016235352","24.0374546051025","49.8132400512695","582.62291350485","61","34.3843030920895"
"712988","38687","1500480717","2017-07-19 19:11:57","24.0444374084473","49.8107299804688","24.0465641021729","49.808177947998","0","60","0"
"712988","38687","1500480777","2017-07-19 19:12:57","24.0465641021729","49.808177947998","24.0486106872559","49.8078918457031","586.86318434646","61","34.6345485843812"
"712988","38687","1500480838","2017-07-19 19:13:58","24.0486106872559","49.8078918457031","24.0566329956055","49.8072547912598","798.9795633355","60","47.93877380013"
"712988","38687","1500480898","2017-07-19 19:14:58","24.0566329956055","49.8072547912598","24.0589084625244","49.8069458007813","73.3667447047","60","4.402004682282"
"712988","38687","1500481017","2017-07-19 19:16:57","24.0611038208008","49.8066482543945","24.0658740997314","49.8016548156738","674.15708291418","60","40.4494249748508"
"712988","38687","1500481077","2017-07-19 19:17:57","24.0658740997314","49.8016548156738","24.0658740997314","49.8016548156738","10.0106512192","60","0.600639073152"
"712988","38687","1500481137","2017-07-19 19:18:57","24.0658740997314","49.8016548156738","24.0718078613281","49.7971343994141","693.45332983834","62","40.2650320551294"
"712988","38687","1500481317","2017-07-19 19:21:57","24.0640506744385","49.794490814209","24.0640506744385","49.794490814209","5.39084732044","60","0.3234508392264"
"712988","38687","1500481377","2017-07-19 19:22:57","24.0640506744385","49.794490814209","24.0658664703369","49.7924118041992","417.83628307014","60","25.0701769842084"
"712988","38687","1500481437","2017-07-19 19:23:57","24.0658664703369","49.7924118041992","24.0690860748291","49.7895317077637","34.8119601569","62","2.02133962201355"
"712988","38687","1500481557","2017-07-19 19:25:57","24.0637226104736","49.7877349853516","24.0592308044434","49.7883338928223","573.88417048532","60","34.4330502291192"
"712988","38687","1500481617","2017-07-19 19:26:57","24.0592308044434","49.7883338928223","24.058744430542","49.7887763977051","143.0115530193","61","8.44002607982754"
"712988","38687","1500481678","2017-07-19 19:27:58","24.058744430542","49.7887763977051","24.0589179992676","49.7858085632324","355.5794881192","60","21.334769287152"
"712988","38687","1500481738","2017-07-19 19:28:58","24.0589179992676","49.7858085632324","24.0589179992676","49.7858085632324","33.432860326","119","1.01141426196303"
"712988","38687","1500481857","2017-07-19 19:30:57","24.0589179992676","49.7858085632324","24.0589179992676","49.7858085632324","33.432860326","61","1.97308683891148"
"712988","38687","1500481977","2017-07-19 19:32:57","24.0589179992676","49.7858085632324","24.0589179992676","49.7858085632324","33.432860326","60","2.00597161956"
"712988","38687","1500482037","2017-07-19 19:33:57","24.0589179992676","49.7858085632324","24.0589179992676","49.7858085632324","33.432860326","61","1.97308683891148"
"712988","38687","1500482157","2017-07-19 19:35:57","24.0594081878662","49.7849235534668","24.0593223571777","49.7861137390137","10.3285283021","60","0.619711698126"
"712988","38687","1500482217","2017-07-19 19:36:57","24.0593223571777","49.7861137390137","24.0595893859863","49.7879333496094","33.432860326","60","2.00597161956"
"712988","38687","1500482277","2017-07-19 19:37:57","24.0595893859863","49.7879333496094","24.0660438537598","49.7876052856445","32.9151429571","60","1.974908577426"
"712988","38687","1500482337","2017-07-19 19:38:57","24.0660438537598","49.7876052856445","24.0672512054443","49.7881507873535","37.4888132277","60","2.249328793662"
"712988","38687","1500482397","2017-07-19 19:39:57","24.0672512054443","49.7881507873535","24.066614151001","49.7918090820313","31.1432237689","61","1.83796074701705"
"712988","38687","1500482517","2017-07-19 19:41:57","24.0641841888428","49.7944526672363","24.0700187683105","49.7956581115723","11.0613615538","60","0.663681693228"
"712988","38687","1500482577","2017-07-19 19:42:57","24.0700187683105","49.7956581115723","24.0724258422852","49.7964744567871","196.020678181","60","11.76124069086"
"712988","38687","1500482637","2017-07-19 19:43:57","24.0724258422852","49.7964744567871","24.0705833435059","49.7987937927246","16.0743096588","60","0.964458579528"
"712988","38687","1500482697","2017-07-19 19:44:57","24.0705833435059","49.7987937927246","24.0658416748047","49.8017158508301","14.77659112","60","0.8865954672"
"712988","38687","1500482757","2017-07-19 19:45:57","24.0658416748047","49.8017158508301","24.0648212432861","49.8027000427246","10.0106512192","60","0.600639073152"
"712988","38687","1500482817","2017-07-19 19:46:57","24.0648212432861","49.8027000427246","24.0623455047607","49.8056945800781","471.844467809","60","28.31066806854"
"712988","38687","1500482877","2017-07-19 19:47:57","24.0623455047607","49.8056945800781","24.0606365203857","49.8068466186523","45.9703721895","61","2.71300557183934"
"712988","38687","1500482997","2017-07-19 19:49:57","24.0604438781738","49.8068695068359","24.0570220947266","49.8072128295898","14.8053766883","61","0.873759935702951"
"712988","38687","1500483117","2017-07-19 19:51:57","24.0538673400879","49.8076133728027","24.0485172271729","49.8083000183105","0","60","0"
"712988","38687","1500483177","2017-07-19 19:52:57","24.0485172271729","49.8083000183105","24.0464878082275","49.8101196289063","345.4625376975","60","20.72775226185"
"712988","38687","1500483237","2017-07-19 19:53:57","24.0464878082275","49.8101196289063","24.045446395874","49.8104553222656","87.67172771057","60","5.2603036626342"
"712988","38687","1500483297","2017-07-19 19:54:57","24.045446395874","49.8104553222656","24.041919708252","49.8116912841797","305.7262207331","60","18.343573243986"
"712988","38687","1500483357","2017-07-19 19:55:57","24.041919708252","49.8116912841797","24.0418243408203","49.8117523193359","297.069256121","60","17.82415536726"
"712988","38687","1500483417","2017-07-19 19:56:57","24.0418243408203","49.8117523193359","24.0428199768066","49.8136978149414","293.34413822162","62","17.0328854451263"
"712988","38687","1500483537","2017-07-19 19:58:57","24.0389747619629","49.8134613037109","24.03542137146","49.8139724731445","0","61","0"
"712988","38687","1500483657","2017-07-19 20:00:57","24.0298156738281","49.8157730102539","24.0260124206543","49.8168601989746","253.784828093","60","15.22708968558"
"712988","38687","1500483717","2017-07-19 20:01:57","24.0260124206543","49.8168601989746","23.9993209838867","49.8106384277344","2899.34577293048","541","19.2932435906649"
"712988","38687","1500484317","2017-07-19 20:11:57","23.9988193511963","49.8104972839355","23.9970169067383","49.8106727600098","154.976011272","61","9.14612525539672"
"712988","38687","1500484437","2017-07-19 20:13:57","23.9906406402588","49.8112945556641","23.9849376678467","49.8119468688965","64.7371544096","60","3.884229264576"
"712988","38687","1500484497","2017-07-19 20:14:57","23.9849376678467","49.8119468688965","23.980411529541","49.8124351501465","15.326463551","61","0.904512603009836"
"712988","38687","1500484558","2017-07-19 20:15:58","23.980411529541","49.8124351501465","23.9774742126465","49.8322792053223","86.3264106934","539","0.576577140067236"
"712988","38687","1500485097","2017-07-19 20:24:57","23.9774742126465","49.8322792053223","23.9779834747314","49.8334884643555","165.3432713715","60","9.92059628229"
"712988","38687","1500485157","2017-07-19 20:25:57","23.9779834747314","49.8334884643555","23.9770774841309","49.8367156982422","440.183242379","61","25.9780274190885"
"712988","38687","1500485277","2017-07-19 20:27:57","23.9791259765625","49.8421249389648","23.9787254333496","49.8428268432617","0","61","0"
"712988","38687","1500485338","2017-07-19 20:28:58","23.9787254333496","49.8428268432617","23.9735164642334","49.842227935791","407.49459603374","60","24.4496757620244"
"712988","38687","1500485398","2017-07-19 20:29:58","23.9735164642334","49.842227935791","23.9696464538574","49.8419990539551","47.8483706147","60","2.870902236882"
"712988","38687","1500485517","2017-07-19 20:31:57","23.9673538208008","49.8432846069336","23.9664783477783","49.8465843200684","589.8714781805","61","34.812087236882"
"712988","38687","1500485637","2017-07-19 20:33:57","23.9654998779297","49.8475608825684","23.9665241241455","49.8452453613281","340.0600916182","60","20.403605497092"
"712988","38687","1500485697","2017-07-19 20:34:57","23.9665241241455","49.8452453613281","23.967041015625","49.8434410095215","29.96621905475","60","1.797973143285"
"712988","38687","1500485757","2017-07-19 20:35:57","23.967041015625","49.8434410095215","23.9685134887695","49.8418197631836","284.646177555","60","17.0787706533"
"712988","38687","1500485817","2017-07-19 20:36:57","23.9685134887695","49.8418197631836","23.9741706848145","49.8422622680664","509.05006215219","60","30.5430037291314"
"712988","38687","1500485877","2017-07-19 20:37:57","23.9741706848145","49.8422622680664","23.9790725708008","49.8422508239746","418.78546313424","60","25.1271277880544"
"712988","38687","1500485937","2017-07-19 20:38:57","23.9790725708008","49.8422508239746","23.9790725708008","49.8422508239746","0","60","0"
"712988","38687","1500485997","2017-07-19 20:39:57","23.9790725708008","49.8422508239746","23.9778614044189","49.8401489257813","397.8624842822","60","23.871749056932"
"712988","38687","1500486057","2017-07-19 20:40:57","23.9778614044189","49.8401489257813","23.976957321167","49.8375701904297","262.55831181","60","15.7534987086"
"712988","38687","1500486117","2017-07-19 20:41:57","23.976957321167","49.8375701904297","23.9778652191162","49.833309173584","11.4673444297","60","0.688040665782"
"712988","38687","1500486177","2017-07-19 20:42:57","23.9778652191162","49.833309173584","23.9677047729492","49.8257865905762","1321.4708342999","241","19.7398132924466"
"712988","38687","1500486477","2017-07-19 20:47:57","23.9675464630127","49.8230590820313","23.9683895111084","49.8212547302246","0","60","0"
"712988","38687","1500486537","2017-07-19 20:48:57","23.9683895111084","49.8212547302246","23.9691619873047","49.8203201293945","136.9622237565","60","8.21773342539"
"712988","38687","1500486597","2017-07-19 20:49:57","23.9691619873047","49.8203201293945","23.9699783325195","49.8194618225098","283.9654358581","61","16.7586158867075"
"712988","38687","1500486717","2017-07-19 20:51:57","23.9715270996094","49.8174743652344","23.9751491546631","49.8145790100098","441.0885674349","61","26.031456438781"
"712988","38687","1500486837","2017-07-19 20:53:57","23.9767360687256","49.8135452270508","23.9804058074951","49.812442779541","6.88204434274","60","0.4129226605644"
"712988","38687","1500486897","2017-07-19 20:54:57","23.9804058074951","49.812442779541","23.9821605682373","49.8122253417969","121.6638883508","60","7.299833301048"
"712988","38687","1500486957","2017-07-19 20:55:57","23.9821605682373","49.8122253417969","23.9869041442871","49.8117370605469","0","61","0"
"712988","38687","1500487077","2017-07-19 20:57:57","23.9899425506592","49.8114318847656","23.9918842315674","49.8112373352051","144.5593580615","60","8.67356148369"
"712988","38687","1500487137","2017-07-19 20:58:57","23.9918842315674","49.8112373352051","23.9936676025391","49.8110847473145","0","60","0"
"712988","38687","1500487197","2017-07-19 20:59:57","23.9936676025391","49.8110847473145","23.9967555999756","49.810791015625","458.7978248477","60","27.527869490862"
"712988","38687","1500487257","2017-07-19 21:00:57","23.9967555999756","49.810791015625","23.9981117248535","49.810546875","0","61","0"
"712988","38687","1500487377","2017-07-19 21:02:57","23.9998550415039","49.8101387023926","24.0044803619385","49.8100700378418","345.47187961985","96","12.9551954857444"
"712988","38687","1500487532","2017-07-19 21:05:32","24.0108776092529","49.8091583251953","24.0196933746338","49.8127021789551","1346.90195996297","142","34.1468102525823"
"712988","38687","1500487674","2017-07-19 21:07:54","24.0196933746338","49.8127021789551","24.0254039764404","49.8145179748535","628.9375048433","105","21.5635715946274"
"712988","38687","1500487779","2017-07-19 21:09:39","24.0254039764404","49.8145179748535","24.0542812347412","49.8075637817383","3096.45535767071","379","29.4122408644184"
"712988","38687","1500488158","2017-07-19 21:15:58","24.0542812347412","49.8075637817383","24.0599575042725","49.8068618774414","475.9480064012","61","28.0887348040052"
"712988","38687","1500488277","2017-07-19 21:17:57","24.0628509521484","49.8049392700195","24.0651569366455","49.8022766113281","432.9183162204","61","25.549277678581"
"712988","38687","1500488338","2017-07-19 21:18:58","24.0651569366455","49.8022766113281","24.0693492889404","49.7993011474609","0","60","0"
"712988","38687","1500488398","2017-07-19 21:19:58","24.0693492889404","49.7993011474609","24.0718116760254","49.7960090637207","640.0641066374","60","38.403846398244"
"712988","38687","1500488517","2017-07-19 21:21:57","24.0640964508057","49.794490814209","24.0648403167725","49.7932205200195","175.06415992014","61","10.3316553395492"
"712988","38687","1500488578","2017-07-19 21:22:58","24.0648403167725","49.7932205200195","24.0677242279053","49.7908973693848","14.8954995252","60","0.893729971512"
"712988","38687","1500488638","2017-07-19 21:23:58","24.0677242279053","49.7908973693848","24.0675296783447","49.7885780334473","376.99386104284","60","22.6196316625704"
"712988","38687","1500488757","2017-07-19 21:25:57","24.0636653900146","49.7877426147461","24.0605602264404","49.7879753112793","184.82550713952","61","10.9077348475782"
"712988","38687","1500488818","2017-07-19 21:26:58","24.0605602264404","49.7879753112793","24.0588645935059","49.7869300842285","159.0572942268","60","9.543437653608"
"712988","38687","1500488878","2017-07-19 21:27:58","24.0588645935059","49.7869300842285","24.0588226318359","49.7854499816895","10.5685702722","60","0.634114216332"
"712988","38687","1500488938","2017-07-19 21:28:58","24.0588226318359","49.7854499816895","24.0588226318359","49.7854499816895","0","60","0"
"712988","38687","1500488998","2017-07-19 21:29:58","24.0588226318359","49.7854499816895","24.0588226318359","49.7854499816895","0","60","0"
"712988","38687","1500489058","2017-07-19 21:30:58","24.0588226318359","49.7854499816895","24.0588226318359","49.7854499816895","0","60","0"
"712988","38687","1500489118","2017-07-19 21:31:58","24.0588226318359","49.7854499816895","24.0588226318359","49.7854499816895","0","60","0"
"712988","38687","1500489178","2017-07-19 21:32:58","24.0588226318359","49.7854499816895","24.0588226318359","49.7854499816895","0","60","0"
"712988","38687","1500489238","2017-07-19 21:33:58","24.0588226318359","49.7854499816895","24.0588226318359","49.7854499816895","0","60","0"
"712988","38687","1500489298","2017-07-19 21:34:58","24.0588226318359","49.7854499816895","24.0594291687012","49.7850227355957","91.57432580106","120","2.7472297740318"
"712988","38687","1500489477","2017-07-19 21:37:57","24.0592613220215","49.7878875732422","24.0692405700684","49.7994384765625","172.6598137389","338","1.83898026467467"
"712988","38687","1500489873","2017-07-19 21:44:33","24.0607128143311","49.8068771362305","24.0542488098145","49.8075790405273","519.4356571496","61","30.6552191104682"
"712988","38687","1500489934","2017-07-19 21:45:34","24.0542488098145","49.8075790405273","24.042350769043","49.8125190734863","0","128","0"
"712988","38687","1500490062","2017-07-19 21:47:42","24.042350769043","49.8125190734863","24.0417308807373","49.8136024475098","222.00156159642","60","13.3200936957852"
"712988","38687","1500490122","2017-07-19 21:48:42","24.0417308807373","49.8136024475098","24.0354518890381","49.8139801025391","519.8978528789","60","31.193871172734"
"712988","38687","1500490182","2017-07-19 21:49:42","24.0354518890381","49.8139801025391","24.0259265899658","49.8168258666992","775.09915921678","60","46.5059495530068"
"712988","38687","1500490242","2017-07-19 21:50:42","24.0259265899658","49.8168258666992","24.0220241546631","49.8145866394043","10.2073984732","60","0.612443908392"
"712988","38687","1500490302","2017-07-19 21:51:42","24.0220241546631","49.8145866394043","24.0193119049072","49.8103866577148","940.5369782496","60","56.432218694976"
"712988","38687","1500490362","2017-07-19 21:52:42","24.0193119049072","49.8103866577148","24.0190677642822","49.8084182739258","60.5599595828","60","3.633597574968"
"712988","38687","1500490422","2017-07-19 21:53:42","24.0190677642822","49.8084182739258","24.0023460388184","49.8102035522461","425.329866198","276","5.54778086345217"
"712988","38687","1500490757","2017-07-19 21:59:17","24.000560760498","49.8104095458984","23.9881267547607","49.811637878418","1145.44387970808","247","16.6947286111299"
"712988","38687","1500491004","2017-07-19 22:03:24","23.9881267547607","49.811637878418","23.9772510528564","49.8133850097656","20.5651080314","129","0.573909991573954"
"712988","38687","1500491192","2017-07-19 22:06:32","23.9748973846436","49.8147201538086","23.9727973937988","49.8161239624023","83.8734642485","60","5.03240785491"
"712988","38687","1500491252","2017-07-19 22:07:32","23.9727973937988","49.8161239624023","23.9696159362793","49.8198165893555","39.5726658481","60","2.374359950886"
"712988","38687","1500491312","2017-07-19 22:08:32","23.9696159362793","49.8198165893555","23.9696159362793","49.8198165893555","81.3918619019","60","4.883511714114"
"712988","38687","1500491372","2017-07-19 22:09:32","23.9696159362793","49.8198165893555","23.9675254821777","49.8233070373535","81.3918619019","60","4.883511714114"
"712988","38687","1500491432","2017-07-19 22:10:32","23.9675254821777","49.8233070373535","23.9677352905273","49.825325012207","337.590184638","60","20.25541107828"
"712988","38687","1500491492","2017-07-19 22:11:32","23.9677352905273","49.825325012207","23.9683208465576","49.8302764892578","0","60","0"
"712988","38687","1500491552","2017-07-19 22:12:32","23.9683208465576","49.8302764892578","23.9734058380127","49.8315315246582","101.935122031","60","6.11610732186"
"712988","38687","1500491671","2017-07-19 22:14:31","23.9780406951904","49.8333473205566","23.9770774841309","49.8353958129883","271.1700527525","61","16.0034785230984"
"712988","38687","1500491732","2017-07-19 22:15:32","23.9770774841309","49.8353958129883","23.9773292541504","49.838565826416","394.5543215333","60","23.673259291998"
"712988","38687","1500491792","2017-07-19 22:16:32","23.9773292541504","49.838565826416","23.9789237976074","49.8414268493652","449.6287790851","60","26.977726745106"
"712988","38687","1500491852","2017-07-19 22:17:32","23.9789237976074","49.8414268493652","23.9785976409912","49.8427925109863","201.629627378","60","12.09777764268"
"712988","38687","1500491912","2017-07-19 22:18:32","23.9785976409912","49.8427925109863","23.9716567993164","49.8421630859375","503.0597317434","60","30.183583904604"
"712988","38687","1500491972","2017-07-19 22:19:32","23.9716567993164","49.8421630859375","23.9677238464355","49.8421058654785","304.09587831723","60","18.2457526990338"
"712988","38687","1500492032","2017-07-19 22:20:32","23.9677238464355","49.8421058654785","23.9669818878174","49.8445167541504","347.55843085375","60","20.853505851225"
"712988","38687","1500492092","2017-07-19 22:21:32","23.9669818878174","49.8445167541504","23.9662208557129","49.8471717834473","0","60","0"
"712988","38687","1500492152","2017-07-19 22:22:32","23.9662208557129","49.8471717834473","23.9668712615967","49.8440399169922","282.24156827235","60","16.934494096341"
"712988","38687","1500492212","2017-07-19 22:23:32","23.9668712615967","49.8440399169922","23.9705486297607","49.8418846130371","592.74179337417","60","35.5645076024502"
"712988","38687","1500492272","2017-07-19 22:24:32","23.9705486297607","49.8418846130371","23.9792537689209","49.8424873352051","667.76099148864","60","40.0656594893184"
"712988","38687","1500492332","2017-07-19 22:25:32","23.9792537689209","49.8424873352051","23.9771785736084","49.8385696411133","251.50475944461","60","15.0902855666766"
"712988","38687","1500492392","2017-07-19 22:26:32","23.9771785736084","49.8385696411133","23.977783203125","49.8337516784668","592.79880417046","60","35.5679282502276"
"712988","38702","1500434834","2017-07-19 06:27:14","23.9655494689941","49.8480644226074","23.9655494689941","49.8480644226074","6.81681546123","60","0.4090089276738"
"712988","38702","1500434894","2017-07-19 06:28:14","23.9655494689941","49.8480644226074","23.9655494689941","49.8480644226074","6.81681546123","60","0.4090089276738"
"712988","38702","1500434954","2017-07-19 06:29:14","23.9655494689941","49.8480644226074","23.9655494689941","49.8480644226074","6.81681546123","60","0.4090089276738"
"712988","38702","1500435014","2017-07-19 06:30:14","23.9655494689941","49.8480644226074","23.9655494689941","49.8480644226074","6.81681546123","60","0.4090089276738"
"712988","38702","1500435074","2017-07-19 06:31:14","23.9655494689941","49.8480644226074","23.9655494689941","49.8480644226074","6.81681546123","60","0.4090089276738"
"712988","38702","1500435134","2017-07-19 06:32:14","23.9655494689941","49.8480644226074","23.9655494689941","49.8480644226074","6.81681546123","60","0.4090089276738"
"712988","38704","1500436514","2017-07-19 06:55:14","23.9788570404053","49.8417015075684","23.9770278930664","49.8384780883789","496.9632409741","60","29.817794458446"
"712988","38704","1500436574","2017-07-19 06:56:14","23.9770278930664","49.8384780883789","23.9695606231689","49.8198051452637","2727.66275926406","480","20.4574706944804"
"712988","38704","1500440334","2017-07-19 07:58:54","24.0594291687012","49.7849807739258","24.059362411499","49.7855453491211","269.448801447","61","15.9018964788393"
"712988","38704","1500440395","2017-07-19 07:59:55","24.059362411499","49.7855453491211","24.0593109130859","49.7878684997559","308.6843898976","60","18.521063393856"
"712988","38704","1500440455","2017-07-19 08:00:55","24.0593109130859","49.7878684997559","24.0674057006836","49.7913017272949","172.6598137389","240","2.5898972060835"
"712988","38704","1500440754","2017-07-19 08:05:54","24.0644474029541","49.793872833252","24.0642414093018","49.7944297790527","0","60","0"
"712988","38704","1500440814","2017-07-19 08:06:54","24.0642414093018","49.7944297790527","24.0687522888184","49.7953033447266","590.47357725319","60","35.4284146351914"
"712988","38704","1500440874","2017-07-19 08:07:54","24.0687522888184","49.7953033447266","24.0724296569824","49.796443939209","260.074680325","62","15.1011104704839"
"712988","38704","1500440995","2017-07-19 08:09:55","24.0724296569824","49.796443939209","24.0655574798584","49.8019981384277","422.911556174","61","24.9587147905967"
"712988","38704","1500441174","2017-07-19 08:12:54","24.0624370574951","49.8056907653809","24.0621337890625","49.8061752319336","44.9150303923","61","2.65072310511934"
"712988","38704","1500441294","2017-07-19 08:14:54","24.0605449676514","49.8068428039551","24.0598220825195","49.8068733215332","14.8053766883","60","0.888322601298"
"712988","38704","1500441354","2017-07-19 08:15:54","24.0598220825195","49.8068733215332","24.0471668243408","49.8081741333008","42.2786164295","61","2.49513146141312"
"712988","38704","1500441415","2017-07-19 08:16:55","24.0471668243408","49.8081741333008","24.0449066162109","49.8106117248535","314.83559905817","60","18.8901359434902"
"712988","38704","1500441475","2017-07-19 08:17:55","24.0449066162109","49.8106117248535","24.0433483123779","49.8136100769043","551.55807797792","60","33.0934846786752"
"712988","38704","1500441594","2017-07-19 08:19:54","24.0380992889404","49.8135108947754","24.0335140228271","49.8146018981934","517.9006884529","61","30.5646307939416"
"712988","38704","1500441714","2017-07-19 08:21:54","24.026725769043","49.8166847229004","24.0252704620361","49.814453125","0","61","0"
"712988","38704","1500441775","2017-07-19 08:22:55","24.0252704620361","49.814453125","24.0252704620361","49.814453125","13.1009243275","60","0.78605545965"
"712988","38704","1500441835","2017-07-19 08:23:55","24.0252704620361","49.814453125","24.019739151001","49.8143997192383","13.1009243275","61","0.773169304573771"
"712988","38704","1500442014","2017-07-19 08:26:54","24.0168838500977","49.8082580566406","24.0122337341309","49.8088150024414","386.2194730675","60","23.17316838405"
"712988","38704","1500442074","2017-07-19 08:27:54","24.0122337341309","49.8088150024414","24.0087814331055","49.8095817565918","63.7551984804","60","3.825311908824"
"712988","38704","1500442134","2017-07-19 08:28:54","24.0087814331055","49.8095817565918","24.0011692047119","49.8103218078613","193.18384503","61","11.4010138050492"
"712988","38704","1500442195","2017-07-19 08:29:55","24.0011692047119","49.8103218078613","23.9987659454346","49.8105163574219","253.00994293998","65","14.0128583782143"
"712988","38704","1500442260","2017-07-19 08:31:00","23.9987659454346","49.8105163574219","23.9904232025146","49.8113784790039","16.0827601503","122","0.474573250336721"
"712988","38704","1500442435","2017-07-19 08:33:55","23.9904232025146","49.8113784790039","23.9830303192139","49.8121681213379","555.03814412214","60","33.3022886473284"
"712988","38704","1500442495","2017-07-19 08:34:55","23.9830303192139","49.8121681213379","23.9775829315186","49.8132286071777","448.9113025896","60","26.934678155376"
"712988","38704","1500442555","2017-07-19 08:35:55","23.9775829315186","49.8132286071777","23.9765625","49.8137397766113","210.61201852064","60","12.6367211112384"
"712988","38704","1500442615","2017-07-19 08:36:55","23.9765625","49.8137397766113","23.9723701477051","49.8166427612305","48.785639251","60","2.92713835506"
"712988","38704","1500442675","2017-07-19 08:37:55","23.9723701477051","49.8166427612305","23.970142364502","49.8192825317383","379.67268994486","60","22.7803613966916"
"712988","38704","1500442794","2017-07-19 08:39:54","23.969783782959","49.8196792602539","23.9678707122803","49.8220367431641","81.3918619019","61","4.80345414503016"
"712988","38704","1500442855","2017-07-19 08:40:55","23.9678707122803","49.8220367431641","23.9675941467285","49.8232841491699","31.7338548752","60","1.904031292512"
"712988","38704","1500442915","2017-07-19 08:41:55","23.9675941467285","49.8232841491699","23.9679889678955","49.8261604309082","337.590184638","61","19.9233551589639"
