"lon";"lat";"code";"name";"id"
23,93091;49,90267;"0331";"Вулиця Ягідна";36898
23,93984;49,90366;"0349";"Вулиця Незалежності України";36899
23,96016;49,90375;"0341";"Вулиця Курортна";36900
23,94065;49,90412;"0339";"Вулиця Незалежності України";36901
23,96006;49,90438;"0337";"Вулиця Курортна";36902
23,96016;49,90447;"0336";"Вулиця Курортна";36903
23,92684;49,90483;"0332";"Брюховичі";36904
23,95706;49,9057;"0335";"Вулиця Пляжна";36905
23,95738;49,90575;"0340";"Вулиця Пляжна";36906
23,94764;49,90687;"0334";"Пансіонат Львів";36907
23,94765;49,90703;"0338";"Пансіонат Львів";36908
23,96823;49,9173;"0351";"Брюховичі (вулиця Січових Стрільців)";36909
23,96835;49,91734;"0352";"Брюховичі (вулиця Січових Стрільців)";36910
23,98242;49,92224;"0350";"Брюховичі (вулиця Під Осовою)";36911
24,01212;49,840261;"0017";"Цирк";37096
23,9641478134918;49,8974883774202;"0342";"Брюховицьке кладовище пр";37257
23,993486387558;49,850350500212;"0185";"Янівське кладовище";37260
24,0116983485316;49,7742420061797;"0320-01";"Торгово-розважальний центр Кінг Кросс Леополіс (висадка)";37270
24,011374346344;49,8063062788022;"49.80626224.011293";"вулиця Івана Рубчака";37279
24,0563401503982;49,8691358465464;"0738";"Скейтпарк";37283
23,999526484022;49,8361241812794;"0749";"Привокзальний ринок";37286
24,0323290152969;49,829382927858;"0081";"Стрийський ринок";37290
24,0671549645233;49,7835499632695;"0406-01";"Вулиця К. Трильовського (висадка)";37292
24,0721472228889;49,7969772758489;"0394";"Вулиця Сихівська";37295
23,9975568576279;49,8363480950576;"0111-01";"Приміський вокзал (висадка)";37313
23,9069517202377;49,8307896837351;"0314-01";"Торговий центр Три слони (висадка)";37317
23,9661957923367;49,8477122942611;"0177-01";"Вулиця Суботівська (висадка)";37319
24,0362554681534;49,8789434228185;"0662-01";"Вулиця І. Миколайчука (висадка)";37323
23,9945866342545;49,839476135817;"0191-01";"Головний залізничний вокзал (висадка)";37621
