"lon","lat","routeid","rowid","dir"
23.9673786314907,49.867267543044,1527114,"644",1
23.967687778038,49.8669310199222,1527114,"645",1
23.9685246272507,49.8655444558492,1527114,"646",1
23.9686909242096,49.8652436249732,1527114,"647",1
23.9691790862503,49.8644448580389,1527114,"648",1
23.9695492310944,49.8638950497477,1527114,"649",1
23.9701607747498,49.8629959786823,1527114,"650",1
23.9702895207825,49.8628230784822,1527114,"651",1
23.9703699870529,49.8627193380652,1527114,"652",1
23.9715287013473,49.8615297653606,1527114,"653",1
23.9715716166916,49.86145368704,1527114,"654",1
23.9715984387817,49.8613948991647,1527114,"655",1
23.9715984387817,49.8613291949841,1527114,"656",1
23.9715769811096,49.8612531163477,1527114,"657",1
23.9715287013473,49.8611839538469,1527114,"658",1
23.9714214129868,49.8610732936398,1527114,"659",1
23.970386080307,49.8600531329167,1527114,"660",1
23.97058,49.85993,1527114,"661",1
23.97058,49.85993,1527114,"662",1
23.9780035539093,49.8568576426421,1527114,"663",1
23.9853,49.85377,1527114,"664",1
23.9853,49.85377,1527114,"665",1
23.9858141465607,49.8536066023502,1527114,"666",1
23.986597351593,49.853412916451,1527114,"667",1
23.9867368264618,49.8533817882875,1527114,"668",1
23.986951403183,49.8533299079708,1527114,"669",1
23.9871230645599,49.8532641928228,1527114,"670",1
23.9872518105926,49.8531984775857,1527114,"671",1
23.9887753053131,49.8523061249925,1527114,"672",1
23.99169,49.85106,1527114,"673",1
23.99169,49.85106,1527114,"674",1
23.9917901082458,49.8509917772137,1527114,"675",1
23.9941933675232,49.8498987660504,1527114,"676",1
23.99457,49.84974,1527114,"677",1
23.99457,49.84974,1527114,"678",1
23.9959260745468,49.8492484818589,1527114,"679",1
23.9974978490295,49.8487434678875,1527114,"680",1
23.9985278172913,49.8484529095127,1527114,"681",1
23.998992966011,49.8483076131569,1527114,"682",1
23.9993002934875,49.848217694311,1527114,"683",1
23.9999,49.84804,1527114,"684",1
23.9999,49.84804,1527114,"685",1
24.000104956192,49.8480309049531,1527114,"686",1
24.0005993662567,49.8479262697587,1527114,"687",1
24.000972436264,49.8477956711841,1527114,"688",1
24.001188568634,49.8477334241151,1527114,"689",1
24.001896671814,49.8474843689822,1527114,"690",1
24.0025618596497,49.847221476061,1527114,"691",1
24.00325,49.84696,1527114,"692",1
24.00325,49.84696,1527114,"693",1
24.0033665223541,49.8469585817099,1527114,"694",1
24.0041175408783,49.8468409706162,1527114,"695",1
24.0047612710419,49.8467164409111,1527114,"696",1
24.0054693742218,49.8464604621762,1527114,"697",1
24.0069284959259,49.8458308870888,1527114,"698",1
24.0113165898743,49.8442081448583,1527114,"699",1
24.0113165898743,49.8442081448583,1527114,"700",1
24.0128400845947,49.8437899004849,1527114,"701",1
24.0136340184631,49.843526987471,1527114,"702",1
24.0142670197906,49.8433125047429,1527114,"703",1
24.0149214787903,49.8431256964301,1527114,"704",1
24.0151905867575,49.8430578562516,1527114,"705",1
24.0153112861632,49.8429921271369,1527114,"706",1
24.0153997990607,49.8429333168006,1527114,"707",1
24.0154373499869,49.8428779658306,1527114,"708",1
24.0154883119582,49.842768993423,1527114,"709",1
24.01545,49.84251,1527114,"710",1
24.01545,49.84251,1527114,"711",1
24.0155446383475,49.841777852154,1527114,"712",1
24.0155231806754,49.8416861748844,1527114,"713",1
24.0154990407943,49.8416187141409,1527114,"714",1
24.0154722187041,49.8415771997905,1527114,"715",1
24.0154212567328,49.8415235770351,1527114,"716",1
24.0153032395362,49.8414336290538,1527114,"717",1
24.0151303901176,49.8413716802213,1527114,"718",1
24.0143149985771,49.8410464818606,1527114,"719",1
24.0132957591515,49.8406451702301,1527114,"720",1
24.01212,49.840261,1527114,"721",1
24.01212,49.840261,1527114,"722",1
24.0119761123161,49.8401400663743,1527114,"723",1
24.0107530250053,49.8396211185611,1527114,"724",1
24.0091758861046,49.8390329709727,1527114,"725",1
24.0069875045242,49.8381680935685,1527114,"726",1
24.0063220157127,49.8379258502217,1527114,"727",1
24.00551,49.83773,1527114,"728",1
24.00551,49.83773,1527114,"729",1
24.0051045937958,49.8375107319218,1527114,"730",1
24.0038736976461,49.8371151995257,1527114,"731",1
24.0043093995775,49.8363026252423,1527114,"732",1
24.0043093995775,49.8363026252423,1527114,"733",1
24.0045279188576,49.8361769522781,1527114,"734",1
24.004608385128,49.8360748846163,1527114,"735",1
24.005332581562,49.8354123045557,1527114,"736",1
24.0057536883774,49.8352444956322,1527114,"737",1
24.006217710537,49.8350957160996,1527114,"738",1
24.0066710038605,49.8349676961355,1527114,"739",1
24.0068,49.8349,1527114,"740",1
24.0068,49.8349,1527114,"741",1
24.0070316769616,49.8348875342155,1527114,"742",1
24.0072932763519,49.8348275657861,1527114,"743",1
24.008072939422,49.8347841830916,1527114,"744",1
24.01011,49.8347,1527114,"745",1
24.01011,49.8347,1527114,"746",1
24.0106961398385,49.8347219027502,1527114,"747",1
24.0125683217309,49.8346873025258,1527114,"748",1
